file,year,subject,problem,risk_type,dependency,recommended_action
latex-project/content/split_probability/probability_2020.tex,2020,probability,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2020.tex,2020,probability,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2020.tex,2020,probability,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2020.tex,2020,probability,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2020.tex,2020,probability,6,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2021.tex,2021,probability,1,THEOREM_DEP,central limit,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2021.tex,2021,probability,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2021.tex,2021,probability,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2021.tex,2021,probability,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2021.tex,2021,probability,5,THEOREM_DEP,"Basu, complete sufficient, sufficient statistic",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2021.tex,2021,probability,6,THEOREM_DEP,"James, James-Stein, least favorable, minimax",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2022.tex,2022,probability,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2022.tex,2022,probability,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2022.tex,2022,probability,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2022.tex,2022,probability,4,THEOREM_DEP,central limit,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2022.tex,2022,probability,5,THEOREM_DEP,order statistics,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2023.tex,2023,probability,1,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2023.tex,2023,probability,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2023.tex,2023,probability,3,THEOREM_DEP+SOURCE_ALIGN_RISK,"Borel-Cantelli, central limit",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2023.tex,2023,probability,4,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2023.tex,2023,probability,5,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_probability/probability_2023.tex,2023,probability,6,THEOREM_DEP+SOURCE_ALIGN_RISK,source,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2024.tex,2024,probability,1,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2024.tex,2024,probability,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2024.tex,2024,probability,3,THEOREM_DEP,order statistics,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2024.tex,2024,probability,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2024.tex,2024,probability,5,THEOREM_DEP+SOURCE_ALIGN_RISK,"complete sufficient, sufficient statistic, team",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2024.tex,2024,probability,6,THEOREM_DEP+SOURCE_ALIGN_RISK,"Delta method, central limit, individual",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2025.tex,2025,probability,1,THEOREM_DEP,minimax,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2025.tex,2025,probability,2,STATEMENT_RISK+THEOREM_DEP,"counterexample, false",Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_probability/probability_2025.tex,2025,probability,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2025.tex,2025,probability,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2026.tex,2026,probability,1,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2026.tex,2026,probability,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2026.tex,2026,probability,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2026.tex,2026,probability,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_probability/probability_2026.tex,2026,probability,5,THEOREM_DEP,standard intended,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_probability/probability_2026.tex,2026,probability,6,OK,,No action unless subject reviewer finds a mathematical gap.
